design,n_groups,coef_var,tests_per_group,prev,prop_groups_with_prev,group_distribution,n_groups_with_prev,group_prev,partition
1859,50,0.9773915608579308,200,0.005,0.5,high,25,0.03702314013170787,35
1860,50,0.9773915608579308,200,0.005,0.5,low,25,0.0057806854636109255,35
1861,50,0.9773915608579308,200,0.005,0.5,uniform,25,0.01063064469205832,35
1862,50,0.9773915608579308,200,0.005,0.75,high,38,0.012159236380194746,36
1863,50,0.9773915608579308,200,0.005,0.75,low,38,0.00516840248602097,36
1864,50,0.9773915608579308,200,0.005,0.75,uniform,38,0.006937793325390089,36
1865,50,1.023273511085587,200,0.005,0.02,low,1,0.057083746203565364,36
1866,50,1.023273511085587,200,0.005,0.02,uniform,1,0.3589953930822809,36
1867,50,1.023273511085587,200,0.005,0.05,low,2,0.032006133304737616,36
1868,50,1.023273511085587,200,0.005,0.05,uniform,2,0.15580895577913229,36
1869,50,1.023273511085587,200,0.005,0.1,low,5,0.015025516126204235,36
1870,50,1.023273511085587,200,0.005,0.1,uniform,5,0.05833164508563886,36
1871,50,1.023273511085587,200,0.005,0.25,high,12,0.20628642140181513,36
1872,50,1.023273511085587,200,0.005,0.25,low,12,0.008303710725074175,36
1873,50,1.023273511085587,200,0.005,0.25,uniform,12,0.02341149060216264,36
1874,50,1.023273511085587,200,0.005,0.5,high,25,0.038213696601974975,36
1875,50,1.023273511085587,200,0.005,0.5,low,25,0.005752701522495194,36
1876,50,1.023273511085587,200,0.005,0.5,uniform,25,0.010756107442855557,36
1877,50,1.023273511085587,200,0.005,0.75,high,38,0.012567248491297225,36
1878,50,1.023273511085587,200,0.005,0.75,low,38,0.005124201125072884,36
1879,50,1.023273511085587,200,0.005,0.75,uniform,38,0.007015644172336842,36
1880,50,1.1420016029206332,200,0.005,0.02,low,1,0.05364938648798795,36
1881,50,1.1420016029206332,200,0.005,0.02,uniform,1,0.38789153499668005,36
1882,50,1.1420016029206332,200,0.005,0.05,low,2,0.026906803834733314,36
1883,50,1.1420016029206332,200,0.005,0.05,uniform,2,0.1987411265471572,36
1884,50,1.1420016029206332,200,0.005,0.1,low,5,0.0136358578307808,36
1885,50,1.1420016029206332,200,0.005,0.1,uniform,5,0.06495325912960116,36
1886,50,1.1420016029206332,200,0.005,0.25,high,12,0.3144566216241672,36
1887,50,1.1420016029206332,200,0.005,0.25,low,12,0.007792303308936995,36
1888,50,1.1420016029206332,200,0.005,0.25,uniform,12,0.024464771479717495,36
1889,50,1.1420016029206332,200,0.005,0.5,high,25,0.046612476409365534,36
1890,50,1.1420016029206332,200,0.005,0.5,low,25,0.005600781355910204,36
1891,50,1.1420016029206332,200,0.005,0.5,uniform,25,0.011140510034751357,36
1892,50,1.1420016029206332,200,0.005,0.75,high,38,0.013953182098801897,36
1893,50,1.1420016029206332,200,0.005,0.75,low,38,0.005080786767039557,36
1894,50,1.1420016029206332,200,0.005,0.75,uniform,38,0.007064610662717942,36
1895,50,0.9017740543415476,200,0.005,0.02,low,1,0.0645088089051076,36
1896,50,0.9017740543415476,200,0.005,0.02,uniform,1,0.3289428889449881,36
1897,50,0.9017740543415476,200,0.005,0.05,low,2,0.036576834486985024,36
1898,50,0.9017740543415476,200,0.005,0.05,uniform,2,0.14355299345842773,36
1899,50,0.9017740543415476,200,0.005,0.1,low,5,0.016967967241230168,36
1900,50,0.9017740543415476,200,0.005,0.1,uniform,5,0.055232516419516646,36
1901,50,0.9017740543415476,200,0.005,0.25,high,12,0.18476954164339296,36
1902,50,0.9017740543415476,200,0.005,0.25,low,12,0.008962471067266388,36
1903,50,0.9017740543415476,200,0.005,0.25,uniform,12,0.02268496281828153,36
1904,50,0.9017740543415476,200,0.005,0.5,high,25,0.031950456911862206,36
1905,50,0.9017740543415476,200,0.005,0.5,low,25,0.00592762805772678,36
1906,50,0.9017740543415476,200,0.005,0.5,uniform,25,0.010576375417839382,36
1907,50,0.9017740543415476,200,0.005,0.75,high,38,0.011309194332426227,36
1908,50,0.9017740543415476,200,0.005,0.75,low,38,0.005139066939657622,36
1909,50,0.9017740543415476,200,0.005,0.75,uniform,38,0.006898052289143803,36
1910,50,1.308082461440834,200,0.005,0.02,low,1,0.038176776512967185,36
1911,50,1.308082461440834,200,0.005,0.02,uniform,1,0.4590493171478243,36
1912,50,1.308082461440834,200,0.005,0.05,low,2,0.02233091137050412,36
1913,50,1.308082461440834,200,0.005,0.05,uniform,2,0.19643922197114255,36
1914,50,1.308082461440834,200,0.005,0.1,low,5,0.011649203418775907,36
1915,50,1.308082461440834,200,0.005,0.1,uniform,5,0.0673932678472044,37
1916,50,1.308082461440834,200,0.005,0.25,high,12,0.28130340951489674,37
1917,50,1.308082461440834,200,0.005,0.25,low,12,0.007438883608746142,37
1918,50,1.308082461440834,200,0.005,0.25,uniform,12,0.025428554144451245,37
1919,50,1.308082461440834,200,0.005,0.5,high,25,0.04751949305609775,37
1920,50,1.308082461440834,200,0.005,0.5,low,25,0.005587965617723063,37
1921,50,1.308082461440834,200,0.005,0.5,uniform,25,0.011587339879634962,37
1922,50,1.308082461440834,200,0.005,0.75,high,38,0.015250591668395682,37
1923,50,1.308082461440834,200,0.005,0.75,low,38,0.005090480244322328,37
1924,50,1.308082461440834,200,0.005,0.75,uniform,38,0.007405146131485748,37
1925,50,0.9299402101809657,200,0.005,0.02,low,1,0.07649580314063859,37
1926,50,0.9299402101809657,200,0.005,0.02,uniform,1,0.3487921643425319,37
1927,50,0.9299402101809657,200,0.005,0.05,low,2,0.039917276890140574,37
1928,50,0.9299402101809657,200,0.005,0.05,uniform,2,0.1586986873292109,37
1929,50,0.9299402101809657,200,0.005,0.1,low,5,0.01811827551845918,37
1930,50,0.9299402101809657,200,0.005,0.1,uniform,5,0.055263088103064684,37
1931,50,0.9299402101809657,200,0.005,0.25,high,12,0.3272712087681074,37
1932,50,0.9299402101809657,200,0.005,0.25,low,12,0.008804834054959831,37
1933,50,0.9299402101809657,200,0.005,0.25,uniform,12,0.022329970521180537,37
1934,50,0.9299402101809657,200,0.005,0.5,high,25,0.04182363803446054,37
1935,50,0.9299402101809657,200,0.005,0.5,low,25,0.00567891173535337,37
1936,50,0.9299402101809657,200,0.005,0.5,uniform,25,0.010371407199552068,37
1937,50,0.9299402101809657,200,0.005,0.75,high,38,0.011570588792804506,37
1938,50,0.9299402101809657,200,0.005,0.75,low,38,0.0050775744134747974,37
1939,50,0.9299402101809657,200,0.005,0.75,uniform,38,0.006830124701933396,37
1940,50,1.3917558026811434,200,0.005,0.02,low,1,0.030392706710651286,37
1941,50,1.3917558026811434,200,0.005,0.02,uniform,1,0.4740144368330101,37
1942,50,1.3917558026811434,200,0.005,0.05,low,2,0.021031009732467115,37
1943,50,1.3917558026811434,200,0.005,0.05,uniform,2,0.2160408690900016,37
1944,50,1.3917558026811434,200,0.005,0.1,low,5,0.012222661278017771,37
1945,50,1.3917558026811434,200,0.005,0.1,uniform,5,0.06352968820605423,37
1946,50,1.3917558026811434,200,0.005,0.25,high,12,0.34527868549049723,37
1947,50,1.3917558026811434,200,0.005,0.25,low,12,0.007330826390064735,37
1948,50,1.3917558026811434,200,0.005,0.25,uniform,12,0.025113443710969678,37
1949,50,1.3917558026811434,200,0.005,0.5,high,25,0.05583592648444164,37
1950,50,1.3917558026811434,200,0.005,0.5,low,25,0.0054917781917017145,37
1951,50,1.3917558026811434,200,0.005,0.5,uniform,25,0.011800943832208866,37
1952,50,1.3917558026811434,200,0.005,0.75,high,38,0.01572580956975764,37
1953,50,1.3917558026811434,200,0.005,0.75,low,38,0.005073469191771337,37
1954,50,1.3917558026811434,200,0.005,0.75,uniform,38,0.007601502446093703,37
1955,50,1.0670527627055642,200,0.005,0.02,low,1,0.05042592291759313,37
1956,50,1.0670527627055642,200,0.005,0.02,uniform,1,0.3242783955120253,37
1957,50,1.0670527627055642,200,0.005,0.05,low,2,0.028048650575613798,37
1958,50,1.0670527627055642,200,0.005,0.05,uniform,2,0.16521476905295215,37
1959,50,1.0670527627055642,200,0.005,0.1,low,5,0.014864785302033764,37
1960,50,1.0670527627055642,200,0.005,0.1,uniform,5,0.059854145605713845,37
1961,50,1.0670527627055642,200,0.005,0.25,high,12,0.4665284411382548,37
1962,50,1.0670527627055642,200,0.005,0.25,low,12,0.008432946378876656,37
1963,50,1.0670527627055642,200,0.005,0.25,uniform,12,0.024033253630992638,37
1964,50,1.0670527627055642,200,0.005,0.5,high,25,0.046084085576957444,37
1965,50,1.0670527627055642,200,0.005,0.5,low,25,0.0056085081278776615,37
1966,50,1.0670527627055642,200,0.005,0.5,uniform,25,0.01094303913674317,37
1967,50,1.0670527627055642,200,0.005,0.75,high,38,0.012282374159360046,37
1968,50,1.0670527627055642,200,0.005,0.75,low,38,0.005054167842697501,38
1969,50,1.0670527627055642,200,0.005,0.75,uniform,38,0.007101323788839868,38
1970,50,1.1092808900946123,200,0.005,0.02,low,1,0.05100952056412767,38
1971,50,1.1092808900946123,200,0.005,0.02,uniform,1,0.39971216780099383,38
1972,50,1.1092808900946123,200,0.005,0.05,low,2,0.02896942485167649,38
1973,50,1.1092808900946123,200,0.005,0.05,uniform,2,0.1836832886611743,38
1974,50,1.1092808900946123,200,0.005,0.1,low,5,0.013658743848040476,38
1975,50,1.1092808900946123,200,0.005,0.1,uniform,5,0.06350955016774704,38
1976,50,1.1092808900946123,200,0.005,0.25,high,12,0.2501487595768212,38
1977,50,1.1092808900946123,200,0.005,0.25,low,12,0.007858683562772754,38
1978,50,1.1092808900946123,200,0.005,0.25,uniform,12,0.023878754696669387,38
1979,50,1.1092808900946123,200,0.005,0.5,high,25,0.03985722039303091,38
1980,50,1.1092808900946123,200,0.005,0.5,low,25,0.005717211519395801,38
1981,50,1.1092808900946123,200,0.005,0.5,uniform,25,0.010946291072200616,38
1982,50,1.1092808900946123,200,0.005,0.75,high,38,0.013745284132025961,38
1983,50,1.1092808900946123,200,0.005,0.75,low,38,0.005101978896581632,38
1984,50,1.1092808900946123,200,0.005,0.75,uniform,38,0.007033994895570998,38
1985,50,1.2677834634797478,200,0.005,0.02,low,1,0.03481597873445044,38
1986,50,1.2677834634797478,200,0.005,0.02,uniform,1,0.4015729838548464,38
1987,50,1.2677834634797478,200,0.005,0.05,low,2,0.022177165673869913,38
1988,50,1.2677834634797478,200,0.005,0.05,uniform,2,0.19424495640759437,38
1989,50,1.2677834634797478,200,0.005,0.1,low,5,0.012490672903543689,38
1990,50,1.2677834634797478,200,0.005,0.1,uniform,5,0.06831376064518092,38
1991,50,1.2677834634797478,200,0.005,0.25,high,12,0.2769465969434309,38
1992,50,1.2677834634797478,200,0.005,0.25,low,12,0.007825876109375761,38
1993,50,1.2677834634797478,200,0.005,0.25,uniform,12,0.0264896163109161,38
1994,50,1.2677834634797478,200,0.005,0.5,high,25,0.03695144335016294,38
1995,50,1.2677834634797478,200,0.005,0.5,low,25,0.005782437266636736,38
1996,50,1.2677834634797478,200,0.005,0.5,uniform,25,0.011645853766259135,38
1997,50,1.2677834634797478,200,0.005,0.75,high,38,0.013846813884393017,38
1998,50,1.2677834634797478,200,0.005,0.75,low,38,0.005091929813724422,38
1999,50,1.2677834634797478,200,0.005,0.75,uniform,38,0.007529957432406666,38
2000,50,1.0498525819318731,200,0.005,0.02,low,1,0.07120163134722014,38
2001,50,1.0498525819318731,200,0.005,0.02,uniform,1,0.43061201453054826,38
2002,50,1.0498525819318731,200,0.005,0.05,low,2,0.03666684275358213,38
2003,50,1.0498525819318731,200,0.005,0.05,uniform,2,0.16303809710286168,38
2004,50,1.0498525819318731,200,0.005,0.1,low,5,0.015189667762387435,38
2005,50,1.0498525819318731,200,0.005,0.1,uniform,5,0.059845473343346334,38
2006,50,1.0498525819318731,200,0.005,0.25,high,12,0.2229581316778833,38
2007,50,1.0498525819318731,200,0.005,0.25,low,12,0.007958026838030641,38
2008,50,1.0498525819318731,200,0.005,0.25,uniform,12,0.0228347102203371,38
2009,50,1.0498525819318731,200,0.005,0.5,high,25,0.04579756666192276,38
2010,50,1.0498525819318731,200,0.005,0.5,low,25,0.005612781644728166,38
2011,50,1.0498525819318731,200,0.005,0.5,uniform,25,0.010575896483399702,38
2012,50,1.0498525819318731,200,0.005,0.75,high,38,0.013451579843218797,38
2013,50,1.0498525819318731,200,0.005,0.75,low,38,0.0051147009281440675,38
2014,50,1.0498525819318731,200,0.005,0.75,uniform,38,0.006907139862327877,38
2015,50,0.9306638120986986,200,0.005,0.02,low,1,0.06538817173058853,38
2016,50,0.9306638120986986,200,0.005,0.02,uniform,1,0.3381133348374019,38
2017,50,0.9306638120986986,200,0.005,0.05,low,2,0.0346260099332863,38
2018,50,0.9306638120986986,200,0.005,0.05,uniform,2,0.14567247945166867,38
2019,50,0.9306638120986986,200,0.005,0.1,high,5,0.9723662170923018,38
2020,50,0.9306638120986986,200,0.005,0.1,low,5,0.015369578775071085,38
2021,50,0.9306638120986986,200,0.005,0.1,uniform,5,0.059103905010131,39
2022,50,0.9306638120986986,200,0.005,0.25,high,12,0.15303987307343442,39
2023,50,0.9306638120986986,200,0.005,0.25,low,12,0.009007905126144675,39
2024,50,0.9306638120986986,200,0.005,0.25,uniform,12,0.022616366447776183,39
2025,50,0.9306638120986986,200,0.005,0.5,high,25,0.029952026680324026,39
2026,50,0.9306638120986986,200,0.005,0.5,low,25,0.006001922622169758,39
2027,50,0.9306638120986986,200,0.005,0.5,uniform,25,0.010573279270351793,39
2028,50,0.9306638120986986,200,0.005,0.75,high,38,0.01123767260280641,39
2029,50,0.9306638120986986,200,0.005,0.75,low,38,0.005168873422281299,39
2030,50,0.9306638120986986,200,0.005,0.75,uniform,38,0.0069220741111467145,39
2031,50,1.3175909092065228,200,0.005,0.02,low,1,0.03901200129328099,39
2032,50,1.3175909092065228,200,0.005,0.02,uniform,1,0.49443105152548295,39
2033,50,1.3175909092065228,200,0.005,0.05,low,2,0.02240074870560302,39
2034,50,1.3175909092065228,200,0.005,0.05,uniform,2,0.1737167585365026,39
2035,50,1.3175909092065228,200,0.005,0.1,low,5,0.011947645137181953,39
2036,50,1.3175909092065228,200,0.005,0.1,uniform,5,0.06577068889398666,39
2037,50,1.3175909092065228,200,0.005,0.25,high,12,0.36505541942218434,39
2038,50,1.3175909092065228,200,0.005,0.25,low,12,0.0073548001769037355,39
2039,50,1.3175909092065228,200,0.005,0.25,uniform,12,0.02664939601460084,39
2040,50,1.3175909092065228,200,0.005,0.5,high,25,0.06139470729627336,39
2041,50,1.3175909092065228,200,0.005,0.5,low,25,0.005443304011999935,39
2042,50,1.3175909092065228,200,0.005,0.5,uniform,25,0.011638204623603361,39
2043,50,1.3175909092065228,200,0.005,0.75,high,38,0.01561661207825788,39
2044,50,1.3175909092065228,200,0.005,0.75,low,38,0.005069433755614954,39
2045,50,1.3175909092065228,200,0.005,0.75,uniform,38,0.00735002285250357,39
2046,50,1.062149841209099,200,0.005,0.02,low,1,0.04583999743952102,39
2047,50,1.062149841209099,200,0.005,0.02,uniform,1,0.32059878913151946,39
2048,50,1.062149841209099,200,0.005,0.05,low,2,0.02829529139113235,39
2049,50,1.062149841209099,200,0.005,0.05,uniform,2,0.19236823487539725,39
2050,50,1.062149841209099,200,0.005,0.1,low,5,0.014645658181615598,39
2051,50,1.062149841209099,200,0.005,0.1,uniform,5,0.06122034459515838,39
2052,50,1.062149841209099,200,0.005,0.25,high,12,0.23620938124101265,39
2053,50,1.062149841209099,200,0.005,0.25,low,12,0.008367008574585099,39
2054,50,1.062149841209099,200,0.005,0.25,uniform,12,0.02388811743598336,39
2055,50,1.062149841209099,200,0.005,0.5,high,25,0.03637334272121237,39
2056,50,1.062149841209099,200,0.005,0.5,low,25,0.005796854840179233,39
2057,50,1.062149841209099,200,0.005,0.5,uniform,25,0.011037702135406365,39
2058,50,1.062149841209099,200,0.005,0.75,high,38,0.012424988516128338,39
2059,50,1.062149841209099,200,0.005,0.75,low,38,0.0051081271004913935,39
2060,50,1.062149841209099,200,0.005,0.75,uniform,38,0.007177005144022591,39
2061,50,1.242186337186828,200,0.005,0.02,low,1,0.04193713085760453,39
2062,50,1.242186337186828,200,0.005,0.02,uniform,1,0.4495716542990266,39
2063,50,1.242186337186828,200,0.005,0.05,low,2,0.022163455616083943,39
2064,50,1.242186337186828,200,0.005,0.05,uniform,2,0.190738768444702,39
2065,50,1.242186337186828,200,0.005,0.1,low,5,0.012894155093552255,39
2066,50,1.242186337186828,200,0.005,0.1,uniform,5,0.06642401701149676,39
2067,50,1.242186337186828,200,0.005,0.25,high,12,0.5996561487354735,39
2068,50,1.242186337186828,200,0.005,0.25,low,12,0.007827551570364162,39
2069,50,1.242186337186828,200,0.005,0.25,uniform,12,0.025746190325914964,39
2070,50,1.242186337186828,200,0.005,0.5,high,25,0.05359420654985044,39
2071,50,1.242186337186828,200,0.005,0.5,low,25,0.005514464619858619,39
2072,50,1.242186337186828,200,0.005,0.5,uniform,25,0.01162889726716788,39
2073,50,1.242186337186828,200,0.005,0.75,high,38,0.013841571719514296,39
2074,50,1.242186337186828,200,0.005,0.75,low,38,0.005042041102329745,39
2075,50,1.242186337186828,200,0.005,0.75,uniform,38,0.007255874124136626,40
2076,50,1.3944244470939462,200,0.005,0.02,low,1,0.04478600687253915,40
2077,50,1.3944244470939462,200,0.005,0.02,uniform,1,0.6418793729267763,40
2078,50,1.3944244470939462,200,0.005,0.05,low,2,0.02346217774469237,40
2079,50,1.3944244470939462,200,0.005,0.05,uniform,2,0.22879581511848593,40
2080,50,1.3944244470939462,200,0.005,0.1,low,5,0.01099065241117978,40
2081,50,1.3944244470939462,200,0.005,0.1,uniform,5,0.08232898312616249,40
2082,50,1.3944244470939462,200,0.005,0.25,high,12,0.49221308319580714,40
2083,50,1.3944244470939462,200,0.005,0.25,low,12,0.006887132732038122,40
2084,50,1.3944244470939462,200,0.005,0.25,uniform,12,0.02619353012407887,40
2085,50,1.3944244470939462,200,0.005,0.5,high,25,0.07066808493638312,40
2086,50,1.3944244470939462,200,0.005,0.5,low,25,0.005380702437481146,40
2087,50,1.3944244470939462,200,0.005,0.5,uniform,25,0.011595135998923256,40
2088,50,1.3944244470939462,200,0.005,0.75,high,38,0.01824761082014605,40
2089,50,1.3944244470939462,200,0.005,0.75,low,38,0.005051312250968336,40
2090,50,1.3944244470939462,200,0.005,0.75,uniform,38,0.007222448365919687,40
2091,50,1.2326378202100765,200,0.005,0.02,low,1,0.04509108793425802,40
2092,50,1.2326378202100765,200,0.005,0.02,uniform,1,0.4999531469288979,40
2093,50,1.2326378202100765,200,0.005,0.05,low,2,0.025707693895374625,40
2094,50,1.2326378202100765,200,0.005,0.05,uniform,2,0.20911924269662152,40
2095,50,1.2326378202100765,200,0.005,0.1,low,5,0.012774640913991322,40
2096,50,1.2326378202100765,200,0.005,0.1,uniform,5,0.06524606818183434,40
2097,50,1.2326378202100765,200,0.005,0.25,high,12,0.721046462255642,40
2098,50,1.2326378202100765,200,0.005,0.25,low,12,0.007323453351022392,40
2099,50,1.2326378202100765,200,0.005,0.25,uniform,12,0.02432121203776203,40
2100,50,1.2326378202100765,200,0.005,0.5,high,25,0.06005912411570996,40
2101,50,1.2326378202100765,200,0.005,0.5,low,25,0.00545405735019433,40
2102,50,1.2326378202100765,200,0.005,0.5,uniform,25,0.011114816081300974,40
2103,50,1.2326378202100765,200,0.005,0.75,high,38,0.015759845894473937,40
2104,50,1.2326378202100765,200,0.005,0.75,low,38,0.005034913935502519,40
2105,50,1.2326378202100765,200,0.005,0.75,uniform,38,0.007194574319215782,40
2106,50,1.0600977114019483,200,0.005,0.02,low,1,0.06804940945359503,40
2107,50,1.0600977114019483,200,0.005,0.02,uniform,1,0.3987855734976281,40
2108,50,1.0600977114019483,200,0.005,0.05,low,2,0.03402818090666548,40
2109,50,1.0600977114019483,200,0.005,0.05,uniform,2,0.16160946493932526,40
2110,50,1.0600977114019483,200,0.005,0.1,low,5,0.014057390947120427,40
2111,50,1.0600977114019483,200,0.005,0.1,uniform,5,0.06131861596488993,40
2112,50,1.0600977114019483,200,0.005,0.25,high,12,0.5137083681850815,40
2113,50,1.0600977114019483,200,0.005,0.25,low,12,0.008170159116296287,40
2114,50,1.0600977114019483,200,0.005,0.25,uniform,12,0.022260214890124416,40
2115,50,1.0600977114019483,200,0.005,0.5,high,25,0.04384765991495413,40
2116,50,1.0600977114019483,200,0.005,0.5,low,25,0.005643539406356274,40
2117,50,1.0600977114019483,200,0.005,0.5,uniform,25,0.010584902004047606,40
2118,50,1.0600977114019483,200,0.005,0.75,high,38,0.012886039496089276,40
2119,50,1.0600977114019483,200,0.005,0.75,low,38,0.005049144070676865,40
2120,50,1.0600977114019483,200,0.005,0.75,uniform,38,0.00689770805253211,40
2121,50,1.2238579218712384,200,0.005,0.02,low,1,0.03885829331119357,40
2122,50,1.2238579218712384,200,0.005,0.02,uniform,1,0.410129779604705,40
2123,50,1.2238579218712384,200,0.005,0.05,low,2,0.02383099083669538,40
2124,50,1.2238579218712384,200,0.005,0.05,uniform,2,0.19575749738200737,40
2125,50,1.2238579218712384,200,0.005,0.1,low,5,0.01274324227455896,40
2126,50,1.2238579218712384,200,0.005,0.1,uniform,5,0.06750939385057761,40
2127,50,1.2238579218712384,200,0.005,0.25,high,12,0.2116546015406746,40
2128,50,1.2238579218712384,200,0.005,0.25,low,12,0.007767885188641695,41
2129,50,1.2238579218712384,200,0.005,0.25,uniform,12,0.025748839501904135,41
2130,50,1.2238579218712384,200,0.005,0.5,high,25,0.03910679364173664,41
2131,50,1.2238579218712384,200,0.005,0.5,low,25,0.005732991798132774,41
2132,50,1.2238579218712384,200,0.005,0.5,uniform,25,0.011196527710492347,41
2133,50,1.2238579218712384,200,0.005,0.75,high,38,0.0140321665445482,41
2134,50,1.2238579218712384,200,0.005,0.75,low,38,0.005120974804401244,41
2135,50,1.2238579218712384,200,0.005,0.75,uniform,38,0.007353436275691809,41
2136,50,1.174806684806888,200,0.005,0.02,low,1,0.046283818532748384,41
2137,50,1.174806684806888,200,0.005,0.02,uniform,1,0.489503144474806,41
2138,50,1.174806684806888,200,0.005,0.05,low,2,0.027501734200912304,41
2139,50,1.174806684806888,200,0.005,0.05,uniform,2,0.1959760552914643,41
2140,50,1.174806684806888,200,0.005,0.1,low,5,0.013918225540503098,41
2141,50,1.174806684806888,200,0.005,0.1,uniform,5,0.06150703097999358,41
2142,50,1.174806684806888,200,0.005,0.25,high,12,0.28197532866929137,41
2143,50,1.174806684806888,200,0.005,0.25,low,12,0.007492711315995727,41
2144,50,1.174806684806888,200,0.005,0.25,uniform,12,0.02380542537598698,41
2145,50,1.174806684806888,200,0.005,0.5,high,25,0.056736890034112884,41
2146,50,1.174806684806888,200,0.005,0.5,low,25,0.005483214201385436,41
2147,50,1.174806684806888,200,0.005,0.5,uniform,25,0.011055899218492836,41
2148,50,1.174806684806888,200,0.005,0.75,high,38,0.01502923998441978,41
2149,50,1.174806684806888,200,0.005,0.75,low,38,0.00509026074676077,41
2150,50,1.174806684806888,200,0.005,0.75,uniform,38,0.00717556504767046,41
2151,50,1.5730611403739645,200,0.005,0.02,low,1,0.027645998977587634,41
2152,50,1.5730611403739645,200,0.005,0.02,uniform,1,0.570951991924946,41
2153,50,1.5730611403739645,200,0.005,0.05,low,2,0.017577600673474598,41
2154,50,1.5730611403739645,200,0.005,0.05,uniform,2,0.234386301776554,41
2155,50,1.5730611403739645,200,0.005,0.1,low,5,0.010257339516586557,41
2156,50,1.5730611403739645,200,0.005,0.1,uniform,5,0.0807429000642855,41
2157,50,1.5730611403739645,200,0.005,0.25,high,12,0.3291549771154484,41
2158,50,1.5730611403739645,200,0.005,0.25,low,12,0.007056658275169241,41
2159,50,1.5730611403739645,200,0.005,0.25,uniform,12,0.028410439907055773,41
2160,50,1.5730611403739645,200,0.005,0.5,high,25,0.05162877324160582,41
2161,50,1.5730611403739645,200,0.005,0.5,low,25,0.00553614964027604,41
2162,50,1.5730611403739645,200,0.005,0.5,uniform,25,0.012564349230261828,41
2163,50,1.5730611403739645,200,0.005,0.75,high,38,0.017155641168897038,41
2164,50,1.5730611403739645,200,0.005,0.75,low,38,0.00507712360372334,41
2165,50,1.5730611403739645,200,0.005,0.75,uniform,38,0.007787715533316214,41
2166,50,1.294788938923551,200,0.005,0.02,low,1,0.0411122716519581,41
2167,50,1.294788938923551,200,0.005,0.02,uniform,1,0.4968901198611083,41
2168,50,1.294788938923551,200,0.005,0.05,low,2,0.02328239470032976,41
2169,50,1.294788938923551,200,0.005,0.05,uniform,2,0.19285016403326483,41
2170,50,1.294788938923551,200,0.005,0.1,low,5,0.011977447669993906,41
2171,50,1.294788938923551,200,0.005,0.1,uniform,5,0.06820120881172245,41
2172,50,1.294788938923551,200,0.005,0.25,high,12,0.5849741645682737,41
2173,50,1.294788938923551,200,0.005,0.25,low,12,0.007268417724852832,41
2174,50,1.294788938923551,200,0.005,0.25,uniform,12,0.026329091808099572,41
2175,50,1.294788938923551,200,0.005,0.5,high,25,0.05553918493830886,41
2176,50,1.294788938923551,200,0.005,0.5,low,25,0.005494665674377544,41
2177,50,1.294788938923551,200,0.005,0.5,uniform,25,0.011597107405400825,41
2178,50,1.294788938923551,200,0.005,0.75,high,38,0.016020897838215368,41
2179,50,1.294788938923551,200,0.005,0.75,low,38,0.005043105368354829,41
2180,50,1.294788938923551,200,0.005,0.75,uniform,38,0.007216088421071752,41
2181,50,1.5175854371655653,200,0.005,0.02,low,1,0.032565301306381654,42
2182,50,1.5175854371655653,200,0.005,0.02,uniform,1,0.5723058931482877,42
2183,50,1.5175854371655653,200,0.005,0.05,low,2,0.01722249662016833,42
2184,50,1.5175854371655653,200,0.005,0.05,uniform,2,0.19541597909844124,42
2185,50,1.5175854371655653,200,0.005,0.1,low,5,0.01116707630721896,42
2186,50,1.5175854371655653,200,0.005,0.1,uniform,5,0.06561384711590612,42
2187,50,1.5175854371655653,200,0.005,0.25,high,12,0.6346823595081007,42
2188,50,1.5175854371655653,200,0.005,0.25,low,12,0.007102823961064905,42
2189,50,1.5175854371655653,200,0.005,0.25,uniform,12,0.02802324724568732,42
2190,50,1.5175854371655653,200,0.005,0.5,high,25,0.07844387214272823,42
2191,50,1.5175854371655653,200,0.005,0.5,low,25,0.005340395995889431,42
2192,50,1.5175854371655653,200,0.005,0.5,uniform,25,0.012899566510398546,42
2193,50,1.5175854371655653,200,0.005,0.75,high,38,0.016888774554071367,42
2194,50,1.5175854371655653,200,0.005,0.75,low,38,0.005039702557364844,42
2195,50,1.5175854371655653,200,0.005,0.75,uniform,38,0.007380799708174463,42
2196,50,1.3438035133418844,200,0.005,0.02,low,1,0.03483809954093762,42
2197,50,1.3438035133418844,200,0.005,0.02,uniform,1,0.7037798580717871,42
2198,50,1.3438035133418844,200,0.005,0.05,low,2,0.023661757709039076,42
2199,50,1.3438035133418844,200,0.005,0.05,uniform,2,0.2084198804268615,42
2200,50,1.3438035133418844,200,0.005,0.1,low,5,0.012643191967591597,42
2201,50,1.3438035133418844,200,0.005,0.1,uniform,5,0.06476419566748516,42
2202,50,1.3438035133418844,200,0.005,0.25,high,12,0.5486704468732037,42
2203,50,1.3438035133418844,200,0.005,0.25,low,12,0.00712235855574101,42
2204,50,1.3438035133418844,200,0.005,0.25,uniform,12,0.024799312382361445,42
2205,50,1.3438035133418844,200,0.005,0.5,high,25,0.07898951878103012,42
2206,50,1.3438035133418844,200,0.005,0.5,low,25,0.005337885695323777,42
2207,50,1.3438035133418844,200,0.005,0.5,uniform,25,0.011421521172008274,42
2208,50,1.3438035133418844,200,0.005,0.75,high,38,0.01677934799582976,42
2209,50,1.3438035133418844,200,0.005,0.75,low,38,0.005045983739126859,42
2210,50,1.3438035133418844,200,0.005,0.75,uniform,38,0.007472983407849779,42
